zinc_id,name,smiles,catalog
5131963,,N[C@H](C(=O)O)[C@H](O)CF,ZINC20
5178900,,O=C1N[C@@H](O)[C@H](O)N1CO,ZINC20
1933262381,,OCC[N@]1C[C@H]1N[C@H]1C[N@@]1CCO,ZINC20
39053230,,C1=c2ncncc2=NCO1,ZINC20
39058307,,C[C@H](NC[C@@H](O)CN)C(=O)O,ZINC20
39114409,,NC1=NC(=O)[C@]2(O)NCCN=C2N1,ZINC20
100282856,,Nc1nc(=O)c2c([nH]1)N[C@@H](O)C=N2,ZINC20
33506252,,CC1(C)NC(=O)C(=O)N1,ZINC20
39060116,,COC[C@H]1NC(=O)CNC1=O,ZINC20
90662066,,CN(C)C(=O)C[C@H]1NCCNC1=O,ZINC20
95752922,,NCCN1C[C@@H](O)[C@H](O)C1,ZINC20
96336358,,CN1C(=O)C(=O)N[C@@H]2N=CN=C[C@@H]21,ZINC20
2265324111,,NCCOC=C[C@@H](N)C(=O)O,ZINC20
19372329,,C[C@@H](O)CNCCN1CCNCC1,ZINC20
6066870,,C[C@@H]1C(=O)NC(=O)N[C@H]1O,ZINC20
39139016,,O=C(O)NC(=O)NC(=O)C(=O)O,ZINC20
95924359,,CN1CC(N)=NCC1=O,ZINC20
33605162,,OCCOCC(O)COCCO,ZINC20
39113632,,CO[C@@H]1NC(=O)CN(C)C1=O,ZINC20
1510519,,O=c1cnc2nc(=O)[nH]c(O)c2[nH]1,ZINC20
39066855,,O=C(O)[C@H]1NC(=O)[C@@H]1CCO,ZINC20
39113852,,COC(=O)[C@]1(C)NCCNC1=O,ZINC20
12243722,,COC(=O)C[C@@H](O)CO,ZINC20
18682834,,N[C@@](CO)(CC(=O)O)C(=O)O,ZINC20
34333815,,NC(=O)C1=C[C@H](O)[C@H]2O[C@H]2C1,ZINC20
143480671,,NNC1CC(O)C1,ZINC20
5131958,,N[C@@H](CO)P(=O)(O)O,ZINC20
238697028,,Nc1ncc(S(=O)(=O)O)c(=O)[nH]1,ZINC20
238647219,,O=c1ccn2c(=O)[nH]c(=O)[nH]c2n1,ZINC20
95923425,,CNC(=O)[C@H](N)C(C)=O,ZINC20
140210805,,O=C(O)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,ZINC20
39095241,,C1NCC2(CNNC2)N1,ZINC20
90660667,,CC1=C(C(N)=O)[C@](C)(N)CC(=O)N1,ZINC20
257522947,,NC(=O)C1=C(N)[C@H](O)[C@@H]2O[C@@H]2C1=O,ZINC20
34455111,,C[C@@]12NCCN1CCN1CCN[C@H]12,ZINC20
6491067,,C[C@@]1(O)OC[C@H](O)C1(O)O,ZINC20
1887450722,,O=C1N[C@@H]2CCOC[C@@H]2NC1=O,ZINC20
3650393,,CC(=O)[C@H](O)[C@H](O)C(=O)O,ZINC20
17379617,,O=c1c2nc[nH]c2nc2nn[nH]n12,ZINC20
104400755,,C1=N[C@@H]2C(n3cncn3)=NC=N[C@H]2N1,ZINC20
59562180,,O=C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ZINC20
39133330,,O=C1CNC(N2CCOCC2)=N1,ZINC20
6119029,,O=c1ccn(CO)c(=O)n1CO,ZINC20
3650398,,CC(=O)[C@@H](O)[C@@H](O)C(=O)O,ZINC20
206344504,,O=c1cc/c(=N\O)c(=O)/c1=N/O,ZINC20
34539938,,CN(C)C(=O)[C@](C)(O)CO,ZINC20
39115690,,N[C@H]1C(=O)N[C@H](C(=O)O)[C@@H]1O,ZINC20
150074235,,NC1=NC2=NC(=O)NC(=O)C2=N1,ZINC20
256600422,,C1NN[C@@H]2[C@@H]1[C@@H]1NC[C@@H]21,ZINC20
34455113,,C[C@@]12NCCN1CCN1CCN[C@@H]12,ZINC20
45820127,,CNC(=O)N[C@@H](NC(C)=O)C(=O)O,ZINC20
5998335,,CO[C@@H]1NC(=O)N(CO)[C@@H]1OC,ZINC20
39136157,,NC[C@@H](C(=O)O)[C@H](N)C(=O)O,ZINC20
1535851741,,C[C@@](N)(CO)c1nn[nH]n1,ZINC20
38301517,,O=C1O[C@H](CO)[C@H]2OCO[C@@H]12,ZINC20
5191750,,O=C1N(CO)COCN1CO,ZINC20
199985257,,COC[C@@H](CO)N1CCNCC1,ZINC20
39058010,,CN(C)[C@H]1C(=O)N[C@@H]1C(=O)O,ZINC20
39115164,,CN1CC(=O)N(C)[C@H](C(=O)O)C1=O,ZINC20
204343203,,CO[C@H]1O[C@H](CO)C[C@@H](O)[C@H]1O,ZINC20
256600419,,C1NN[C@@H]2[C@@H]1[C@@H]1NC[C@H]21,ZINC20
38647757,,O=C(O)CCC(=O)OC[C@H](O)CO,ZINC20
96030332,,O=C1O[C@H]2[C@@H](O[C@@H](O)[C@H]2O)[C@@H]1O,ZINC20
1568478,,NC(=O)[C@H](F)[C@H](N)C(=O)O,ZINC20
39113566,,CC(=O)N1CC(=O)NC(=O)C1,ZINC20
39433512,,CC(=O)N1CC(=O)NCC1=O,ZINC20
18282774,,OC[C@@H]1O[C@@H]1CO,ZINC20
1911535374,,O=C(O)C(O)=C(O)[C@H](O)[C@H](O)CO,ZINC20
167063044,,O=C1NCCN2NC=C[C@H]12,ZINC20
39115234,,CCNC[C@H](O)CN1CCNCC1,ZINC20
39116082,,NC1=N[C@@H]2C[C@H](N1)N[C@@H]2C(=O)O,ZINC20
2578063,,CC(=O)NCc1nnn[nH]1,ZINC20
5116980,,N[C@@H](Cc1cncn1CCO)C(=O)O,ZINC20
5178899,,O=C1N[C@H](O)[C@@H](O)N1CO,ZINC20
83267956,,COC(=O)[C@H]1CNC[C@@H]1O,ZINC20
117798030,,N[C@@H](C(=O)O)[C@@H]1NC(=O)C1=O,ZINC20
39058262,,NC[C@H](NCC(=O)O)C(=O)O,ZINC20
39115165,,CN1CC(=O)N(C)[C@@H](C(=O)O)C1=O,ZINC20
2265385528,,COC(=O)[C@H](N)Cc1c[nH]c(=N)[nH]1,ZINC20
39128445,,CC(=O)NCNC(=O)COC(C)=O,ZINC20
5002537,,NC(=O)c1no[n+]([O-])c1N,ZINC20
2265385717,,NCC12CC(C(=O)O)(C1)[C@H](CO)O2,ZINC20
5191073,,O=S1(=O)CCOS(=O)(=O)O1,ZINC20
39079295,,NC(=O)CN1CC[C@@H](O)C1,ZINC20
1559399894,,CNC(=O)Cn1nc(OC)ccc1=O,ZINC20
33638534,,OCC(CO)(CO)[C@H]1NCCO1,ZINC20
138801435,,C[C@H](O)CN1CCN(N)CC1,ZINC20
45795762,,NC(=O)c1cncc[n+]1[O-],ZINC20
100050233,,NC(=O)[C@@H]1NC(=O)C(=O)NC1=O,ZINC20
137984032,,NCCNC(=O)CC1=NCCN1,ZINC20
39136045,,NC(=O)N(O)C[C@H](N)C(=O)O,ZINC20
39115380,,NCCN1CCN(N(O)N=O)CC1,ZINC20
167062931,,O=C1NCCN2NC=C[C@@H]12,ZINC20
39072868,,C[C@H](N)C(=O)OCC(N)=O,ZINC20
5116758,,Cn1cnc2c1c(=O)nc(N)n2O,ZINC20
28769296,,NS(=O)(=O)c1ccc[n+]([O-])c1,ZINC20
5131754,,NC(=O)C[C@@H](C(=O)O)S(=O)(=O)O,ZINC20
13353476,,C[C@@H](C(=O)O)[C@H](O)[C@H](N)C(=O)O,ZINC20
39113692,,O=NN1CCN[C@H]2NCCN[C@@H]21,ZINC20
5998230,,CO[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,ZINC20
33611414,,OCOCC(CO)(CO)CO,ZINC20
39059026,,O[C@H]1CNCC[C@@H](O)[C@@H]1O,ZINC20
39115352,,C[C@@H]1CN(C=O)[C@H](O)[C@H](O)N1C=O,ZINC20
200253657,,C[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,ZINC20
3641242,,N[C@H]1CON(CC(=O)O)C1=O,ZINC20
34616734,,O=C1CNC(=O)[C@H](CCO)N1,ZINC20
53628839,,O[C@H]1C=c2occ[n+]2=C[CH-]1,ZINC20
2265385549,,NCC(CN)S(N)(=O)=O,ZINC20
238790486,,C[C@@H](O[SiH](CO)CO)C(=O)O,ZINC20
38234064,,O[C@H]1C[C@H]2[C@H](O)[C@@H](O)CN2C1,ZINC20
38972946,,OCC[C@H]1NC[C@H](O)[C@@H]1O,ZINC20
96336617,,N=C(N)N1C(=O)CC[C@@H]1C(=O)O,ZINC20
39126144,,CC(=O)NCC(=O)NOCC(N)=O,ZINC20
39135589,,CN(C)C(=O)[C@H](N)CC(=O)O,ZINC20
39115072,,CN1CCN(C)[C@@H](CC(N)=O)C1=O,ZINC20
2265324112,,NCCOC=C[C@H](N)C(=O)O,ZINC20
100494131,,O=C1OC(=O)[C@H]2[C@H]1[C@H]1O[C@H]2[C@@H]2O[C@H]21,ZINC20
39054594,,CN[C@@H]1NN[C@H](S(N)(=O)=O)S1,ZINC20
39136879,,Cn1nc(N)c(C(N)=O)c1N,ZINC20
43278608,,N=C(NN)NO,ZINC20
4691982,,O=C1O[C@H]([C@H](O)CO)C[C@@H]1O,ZINC20
33637229,,CO[C@H]1NC(=O)N[C@@H]1O,ZINC20
39113629,,O=C1CN(CCO)C(=O)CN1,ZINC20
1933295813,,COC(=O)[C@H]1C[N@]1CCO,ZINC20
4577738,,COC(=O)[C@@H](O)[C@H](O)[C@H](O)CO,ZINC20
38950861,,O[C@@H]1C[C@@H]2[C@@H](O)[C@H](O)CN2C1,ZINC20
84306571,,N[C@@H]1C(=O)N[C@H]1C(=O)O,ZINC20
39095857,,C1NN[C@H]2[C@@H]1[C@@H]1CN[C@@H]21,ZINC20
39113635,,CN1CC(=O)N(C)[C@H](O)C1=O,ZINC20
257522948,,NC(=O)C1=C(N)[C@H](O)[C@H]2O[C@@H]2C1=O,ZINC20
2526400,,OC[C@H]1CNC[C@H](O)[C@H]1O,ZINC20
39115252,,O=C(CO)NCCN1CCNCC1,ZINC20
39070666,,CC(=O)N1C(=O)NC(=O)[C@@H]1O,ZINC20
100448001,,N=C(N)NP(=O)(O)O,ZINC20
143646819,,C[C@@H]1NNC(=S)NC1=O,ZINC20
6904108,,OC(O)C(O)O,ZINC20
39054597,,CN[C@H]1NN[C@@H](S(N)(=O)=O)S1,ZINC20
39059929,,O[C@H]1[C@@H]2CNC[C@@]3(CO[C@@H]13)O2,ZINC20
213128745,,OC[C@@H]1NC[C@@](O)(CO)[C@@H]1O,ZINC20
39113913,,OCCOCC[C@@H]1CNCCN1,ZINC20
34263486,,C[C@@H]1C(=O)NCCN1CCO,ZINC20
38611756,,NC1=NC(=O)C2=NC=NC2=[N+]1[O-],ZINC20
100097930,,NC1=C(O)[C@@H](CO)OC1=O,ZINC20
30724509,,O=C(O)C(=O)[C@@H](O)[C@H](O)C(=O)CO,ZINC20
33799774,,O=C(O)[C@@H]1CNC[C@H](C(=O)O)N1,ZINC20
34571768,,NCCCN(CCN)CCCN,ZINC20
39113669,,O=C1CN2C(=O)CCN[C@@H]2CN1,ZINC20
1622234,,Nc1nnc(C(=O)O)c(=O)[nH]1,ZINC20
5998202,,CO[C@H]1[C@@H](OC)NC(=O)N1CO,ZINC20
39059020,,C[C@@H](O)[C@@H]1NC[C@H](O)[C@@H]1O,ZINC20
96332028,,CC(=O)[C@@H](O)OS(=O)(=O)O,ZINC20
196412806,,N[C@@H]1[C@H](O)C[C@H](CO)[C@@H](O)[C@@H]1O,ZINC20
12359997,,O=C(O)[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,ZINC20
13353968,,N[C@H](CC(=O)O)[C@@H](O)C(=O)O,ZINC20
39113939,,CN1C(=O)[C@H](O)N(C)C(=O)[C@@H]1O,ZINC20
34278569,,CCc1nnc(N)n(N)c1=O,ZINC20
33638532,,OCC(CO)(CO)[C@@H]1NCCO1,ZINC20
45821180,,CN1c2nc[nH]c2C(=O)N[C@H]1O,ZINC20
22589811,,OCNCCNCO,ZINC20
96029975,,N[C@H]1C[C@@H](O)[C@@H](O)[C@H]1O,ZINC20
100049540,,O=C1NC(=O)[C@H]2C(CO)=C[C@H]12,ZINC20
196182968,,N[C@H](CNC(=O)C=O)C(=O)O,ZINC20
39113887,,NC(=O)[C@@H]1NCCN[C@@H]1C(=O)O,ZINC20
2018725,,OCN1CCN(CO)C1=S,ZINC20
38973087,,O=C1NN=C(CO)[C@@H](O)[C@@H]1O,ZINC20
39060931,,Nc1c(CO)ncc[n+]1[O-],ZINC20
39114483,,C[C@]1(O)NC(=O)[C@@H]2CCCN2C1=O,ZINC20
5997354,,COC(=O)[C@H](CO)NC(=O)CN,ZINC20
33637230,,CO[C@@H]1NC(=O)N[C@@H]1O,ZINC20
39079872,,NCCCCN(CO)CO,ZINC20
206482073,,O=C1NC(=O)[C@@H]2NCCC[C@H]2N1,ZINC20
1574471,,Cn1c(N)c(NC=O)c(=O)[nH]c1=O,ZINC20
39077841,,CC(=O)N(C)C(=O)CN,ZINC20
247663717,,N[C@@H]1C[C@](O)(CO)[C@H](O)[C@H](O)[C@@H]1O,ZINC20
1532816,,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,ZINC20
2567368,,O=C(O)[C@@H]1C[C@H](C(=O)O)N1,ZINC20
2165039,,O=S(=O)(O)CN(CCO)CCO,ZINC20
39058249,,C[C@H](CO)C(=O)NCC(=O)O,ZINC20
95923268,,NC1=N[C@H](CO)[C@@H](O)CN1,ZINC20
39069449,,CC(=O)C1=NN(C)[C@@](N)(O)C1=O,ZINC20
72266181,,N[C@H]1CN[C@H](CO)C1,ZINC20
39070657,,CC(=O)N1CCN[C@H](CO)C1,ZINC20
16051849,,OC[C@H]1OC[C@H](O)[C@@H]1O,ZINC20
34454840,,NCCN1C[C@H](O)[C@@H](O)C1,ZINC20
5131898,,N[C@@H](C(=O)O)C(C(=O)O)C(=O)O,ZINC20
39058409,,O=C(NCO)NC(=O)C(O)O,ZINC20
39113920,,OCC[C@H]1CNC[C@H](CCO)N1,ZINC20
38416300,,C[C@@H]1NC(=O)[C@H](CC(N)=O)NC1=O,ZINC20
38804405,,CC(=O)Nc1c(O)nc(NN)[nH]c1=O,ZINC20
39129107,,CC(=O)N[C@@H]1C(=O)N=C(O)N[C@@H]1N,ZINC20
84236181,,Nc1n[nH]nc1N,ZINC20
256604782,,C1N[C@@H]2[C@@H]1[C@@H]1CNN[C@H]12,ZINC20
95863025,,Nc1nc(=O)c2c([nH]1)=NC(=O)CN=2,ZINC20
5131806,,N[C@H](CO)P(=O)(O)O,ZINC20
13548268,,OC[C@H]1O[C@H](O)[C@H](O)[C@H]1O,ZINC20
39057618,,COC(=O)CN[S@@](=O)O,ZINC20
39114482,,C[C@@]1(O)NC(=O)[C@@H]2CCCN2C1=O,ZINC20
1535852706,,C1NCC1Cc1nn[nH]n1,ZINC20
5701188,,COCN1C(=O)N(CO)[C@H](O)[C@H]1O,ZINC20
100284748,,N[C@@H]1C(=O)N[C@H](C(=O)O)[C@@H]1O,ZINC20
39059382,,CN1CCN=C(NC#N)C1=O,ZINC20
5196433,,CC(=O)CC(=O)NCC(N)=O,ZINC20
206482040,,O=C1NC(=O)[C@H]2NCCC[C@@H]2N1,ZINC20
39115132,,O=CNCCN1CCN(C=O)CC1,ZINC20
138801523,,C[C@@H](O)CN1CCN(N)CC1,ZINC20
100248946,,O=C1NNC(=O)[C@H]2C[C@H]12,ZINC20
96077775,,C[C@H]1O[C@H](O)C[C@H](N)[C@@H]1O,ZINC20
1561445,,O=C(CO)N(CCO)CCO,ZINC20
16137394,,NC1=N[C@H](C(=O)O)NN1,ZINC20
5783565,,Cn1c(=O)n(C)c2c(=O)[nH]c(O)nc21,ZINC20
2042501,,C[C@H](O)C(=O)NCO,ZINC20
45796435,,CC(=O)NC[C@@H](O)[C@@H](O)CO,ZINC20
13540812,,NCC(=O)CC(=O)O,ZINC20
145420548,,O=C1OC(=O)[C@@H]2[C@H]1[C@H]1O[C@H]2[C@@H]2O[C@H]21,ZINC20
2020237,,NCCC[C@@H](N)CC(=O)NCN,ZINC20
30729462,,NC(=O)NC(=O)CC(=O)O,ZINC20
26389400,,N=C(N)NCCNCCNC(=N)N,ZINC20
44172017,,N[C@@H]1C[C@](O)(CO)[C@H](O)[C@H](O)[C@H]1O,ZINC20
901437,,O=C1O[C@@H]2[C@H](O)[C@H](O)O[C@@H]2[C@@H]1O,ZINC20
33791573,,N[C@@H]1NCN[C@@H]2NCN[C@@H]21,ZINC20
39090246,,COC(=O)C1=C(OC)C(=O)NC1=O,ZINC20
39114384,,O=C1CN(C(=O)C2CC2)CC(=O)N1,ZINC20
39089041,,NC[C@H]1NC[C@H](F)[C@@H](O)[C@@H]1O,ZINC20
256415553,,N[C@@]1(C(=O)O)[C@@H]2C[C@H](C[C@@H]2O)[C@H]1O,ZINC20
39057989,,CCOC(=O)[C@H]1NC=N[C@H]1N,ZINC20
39058179,,COC(=O)[C@H](N)CNC(C)=O,ZINC20
140698555,,C1CNC(C2NCCN2)=N1,ZINC20
39136088,,CNCCCOC[C@@H](O)CN,ZINC20
141294635,,NC1=N[C@H]2C[C@@H](N1)[C@H](C(=O)O)N2,ZINC20
167258139,,N[C@]1(C(=O)O)CC[S@](=O)C1,ZINC20
39133682,,Nc1cc2nnc(N)n2n1N,ZINC20
256415548,,N[C@@]1(C(=O)O)[C@@H]2C[C@H](C[C@@H]2O)[C@@H]1O,ZINC20
22055752,,O=C1C[C@@H](O)[C@@H](CO)O[C@H]1O,ZINC20
95922180,,C1=[n+]2c(ncc3c2=NON3)O[CH-]1,ZINC20
100229593,,Cc1nn(C)/c(=N/N)n1C,ZINC20
4089816,,CNC(=C[N+](=O)[O-])NC(=N)N,ZINC20
39113919,,OCC[C@@H]1CNC[C@@H](CCO)N1,ZINC20
53628840,,O[C@@H]1C=c2occ[n+]2=C[CH-]1,ZINC20
256600425,,C1NN[C@@H]2[C@@H]1[C@H]1NC[C@H]12,ZINC20
2265385718,,NCC12CC(C(=O)O)(C1)[C@@H](CO)O2,ZINC20
5828639,,N[C@@]1(C(=O)O)C[C@H]1CO,ZINC20
13828141,,O=C1O[C@H]2[C@@H](O[C@@H](O)[C@@H]2O)[C@H]1O,ZINC20
17047216,,O[C@@H]1[C@@H](CF)O[C@@H](O)[C@@H](O)[C@@H]1O,ZINC20
19362774,,C[C@@H](O)CNCCNC[C@@H](C)O,ZINC20
31978988,,O=C(O)CCC(=O)NCCO,ZINC20
137994579,,CC(=O)N[C@@H]1C(=O)COC1=O,ZINC20
13353964,,N[C@@H](CC(=O)O)[C@@H](O)C(=O)O,ZINC20
104645841,,NC1=NNC(=O)[C@H]1N,ZINC20
39113631,,CO[C@H]1NC(=O)CN(C)C1=O,ZINC20
5133390,,N=C(N)N1C(=O)CC[C@H]1C(=O)O,ZINC20
39115414,,O=c1c2c(c1=O)Nc1c(c(=O)c1=O)N2,ZINC20
33505985,,NCN1CCNCC1,ZINC20
11755852,,O=S1(=O)C[C@H](O)[C@@H](NC2CC2)C1,ZINC20
20458418,,Nc1c(N2CCOCC2)c(=O)c1=O,ZINC20
39059052,,OCCN1C[C@H](O)[C@@H](O)C1,ZINC20
197250176,,OC[C@@H]1COB(O)O1,ZINC20
19796312,,O=C1O[C@@H](CO)[C@H](O)C1(F)F,ZINC20
39072948,,C[C@H](N)C(=O)OC[C@@H](O)CO,ZINC20
101107518,,N[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O,ZINC20
223554624,,N[C@]1(CO)CO[C@@H](CO)[C@@H]1O,ZINC20
201410452,,OC[C@@H]1C[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,ZINC20
8602504,,CO[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,ZINC20
95922326,,N[C@H]1CC[C@@H](O)NC1=O,ZINC20
45820487,,CC(=O)Nc1ncn([C@H](O)CO)n1,ZINC20
1933279721,,OC[C@@H]1[C@@H](O)[C@H](O)C[C@H]2C[N@]21,ZINC20
95937973,,O=C1CCNC[C@H]1O,ZINC20
zinc_id,,smiles,ZINC20
36747340,,CCCNC(=O)CNCCC(N)=O,ZINC20
40605537,,CN(C)CC(=O)NCCN,ZINC20
70238326,,CNC(=O)CN1CCN(C(C)=O)CC1,ZINC20
82666463,,COCCC(=O)NCC(N)=O,ZINC20
139963941,,NC(=O)CCC(=O)NCC(N)=O,ZINC20
143975094,,C[C@@H](O)C(=O)N1CC[C@H](O)C1,ZINC20
160658390,,CNS(=O)(=O)NC[C@@H](C)O,ZINC20
227872684,,NC(=O)[C@@H](O)CNC(=O)c1ccco1,ZINC20
235447992,,C[C@H](CN)C(=O)NS(C)(=O)=O,ZINC20
306482667,,Cn1nnnc1N[C@@H]1COC[C@H]1O,ZINC20
307221641,,CN(c1nnnn1C)S(C)(=O)=O,ZINC20
308138579,,C[C@H](CC(N)=O)NC(=O)[C@@H](C)O,ZINC20
388475398,,NC(=O)COC(=O)C1CC(=O)C1,ZINC20
393709196,,CC(C)N(C)CC(=O)NCC(N)=O,ZINC20
623069942,,CNC(=O)C(=O)N[C@@H](C)C[C@H](C)N,ZINC20
635752477,,COC1(C)CN(C(=O)C(N)=O)C1,ZINC20
652350150,,CC(CO)(CO)CNC(=O)CO,ZINC20
662793652,,O=C(N[C@H]1CCOC1)C1(O)CNC1,ZINC20
877104228,,C[C@@H](N)CN(C)C(=O)C1(O)CNC1,ZINC20
1118755552,,Cn1cnnc1NC(=O)[C@H]1CC(=O)N1,ZINC20
1261703128,,NC(=O)CCNC(=O)[C@@H]1CC(=O)N1,ZINC20
1262161093,,CNC(=O)C(=O)NC[C@@H]1CCN1C,ZINC20
1331291038,,N=C(CO)NOCC(=O)NC1CC1,ZINC20
1580558241,,O=C(CO)NC1(CO)CCNCC1,ZINC20
35233459,,CC(=O)N(C)CC(=O)NC[C@@H](C)O,ZINC20
44801693,,C[C@H](CN)C(=O)NCCC(N)=O,ZINC20
70590695,,CC[C@H](N)C(=O)NC[C@H](O)COC,ZINC20
82280039,,NC(=O)CCNC(=O)[C@H]1CCC(=O)N1,ZINC20
82578564,,CC[C@@H](N)CNC(=O)Cn1cnnn1,ZINC20
85275423,,N[C@@H](C(=O)O)[C@H](O)c1ccncn1,ZINC20
132540303,,O=C(Cn1ccnn1)N1CCNCC1,ZINC20
235394703,,C[C@@]1(C(N)=O)CCN(C(=O)CN)C1,ZINC20
388353639,,COC[C@](C)(O)C(=O)OCC(N)=O,ZINC20
409435124,,CO[C@H]1CN(N)C[C@@H]1O,ZINC20
612457823,,C[C@@H](CCO)NC(=O)[C@@H]1CC(=O)N1,ZINC20
654507196,,CN(CC(N)=O)C(=O)C(C)(C)CO,ZINC20
1119044391,,CO[C@@H](C)CN(C)C(=O)C(N)=O,ZINC20
1262006107,,C[C@]1(C(=O)NCCN)CCNC1=O,ZINC20
1335138663,,COCCCn1nnc(C(N)=O)n1,ZINC20
1578368058,,CN(C(=O)C1(C)CNC1)c1nn[nH]n1,ZINC20
1593427588,,C[C@@H](O)C(=O)N[C@@](C)(CO)C(=O)O,ZINC20
43513425,,C[C@@H](CN)N(C)CC(N)=O,ZINC20
61709262,,C[C@H](C(N)=O)N1CC[C@H](O)C1,ZINC20
135843033,,CNC(=O)NCC(N)=O,ZINC20
145506000,,NCCNCCNC[C@@H](O)CO,ZINC20
157556576,,CC[C@@](C)(O)CNS(N)(=O)=O,ZINC20
163793807,,COCCN(CCO)C[C@H](O)CO,ZINC20
199969435,,O=C1OB(O)OC1=O,ZINC20
306180548,,C[C@H](O)CN1C[C@@H](O)C[C@H]1CO,ZINC20
307917438,,CN(CC(N)=O)C[C@H](O)CO,ZINC20
379412092,,CN(CC(N)=O)C(=O)C1CC(=O)C1,ZINC20
662500956,,O=C(Nc1cn[nH]c1)C1(O)CNC1,ZINC20
690830508,,OCC(CO)NC[C@H]1COCCO1,ZINC20
1338504083,,COC[C@H](N[C@@H](C)[C@@H](C)O)C(N)=O,ZINC20
1351790830,,CNC(=O)C(=O)NC[C@@H]1COCO1,ZINC20
1573896333,,CNCC(=O)NC[C@@H](O)c1cnc[nH]1,ZINC20
70618477,,C[C@]1(C(=O)NCC(N)=O)CCCN1,ZINC20
82838756,,NC[C@@H]1CCC(=O)NC1=O,ZINC20
104641802,,NC1=NC=N[C@H]2NC=N[C@@H]12,ZINC20
118854666,,CCOCCNS(N)(=O)=O,ZINC20
122361747,,OC[C@@H](O)CN1C[C@@H]2CNC[C@H]2C1,ZINC20
307963605,,C[C@H](O)CNS(=O)(=O)C1COC1,ZINC20
638205663,,C[C@@H]1NCCN(C(=O)C(N)=O)[C@@H]1C,ZINC20
718204653,,N[C@@H](CO)c1cn(CC(=O)O)nn1,ZINC20
831513385,,O=C(NC(CO)CO)[C@H](O)C1CC1,ZINC20
1326728036,,NC(=O)[C@]1(NCCCO)CCOC1,ZINC20
1332975916,,CN(CC(C)(C)N)C(=O)C(N)=O,ZINC20
1334156345,,CN(CC(=O)O)C(=O)c1ncn(C)n1,ZINC20
1334840417,,CC[C@@H](N)CNC(=O)C(=O)NC,ZINC20
1580807427,,O=C([C@@H]1NC[C@@H]2C[C@@H]21)N1CC(O)C1,ZINC20
1593462098,,C[C@@H](O)CN[C@](C)(CO)C(=O)O,ZINC20
1595102338,,O=C(O)CNS(=O)(=O)C1COC1,ZINC20
2383755937,,NC[C@H]1C[C@H](CO)NC1=O,ZINC20
88005098,,COC[C@H](N)C(=O)N[C@H]1CCOC1,ZINC20
157539795,,CNC(=O)[C@H](C)NS(N)(=O)=O,ZINC20
167428366,,NS(=O)(=O)N1CC[C@@H](C(=O)O)C1,ZINC20
212205516,,CNCC(=O)N[C@@H]1CCN(C(C)=O)C1,ZINC20
212797904,,COCCNCCNC(=O)COC,ZINC20
238495788,,C[S@@](=O)CCNC(=O)[C@@H](O)CN,ZINC20
306166513,,CCONC(=O)N[C@@H]1COC[C@@H]1O,ZINC20
306500147,,CNC(=O)[C@@H]1CN(CCO)CCO1,ZINC20
308283575,,CNC(=O)COC(=O)[C@@H](O)COC,ZINC20
388380555,,CON(C)CCNC(=O)[C@H](C)O,ZINC20
409423825,,COCCn1ncn(C2CNC2)c1=O,ZINC20
1146702980,,NC(=O)[C@H](CO)NC(=O)C1CC=CC1,ZINC20
1329923982,,CN[C@@H](C)C(=O)NCC1CNC1,ZINC20
1332354860,,COC[C@@H]1CCN(C(=O)C(N)=O)C1,ZINC20
1352121241,,O=C(N[C@@H]1CC[C@H]1O)c1n[nH]c(O)n1,ZINC20
1604231035,,CNC(=O)C(=O)N[C@H](C)CC(=O)O,ZINC20
50228503,,N[C@H]1CCN(C(=O)[C@H]2CCC(=O)N2)C1,ZINC20
54076277,,CN[C@@H](C)C(=O)NCCN,ZINC20
127648220,,Cn1nnc(NC(=O)c2nnc[nH]2)n1,ZINC20
164172977,,CN1CCN(Cc2nnnn2C)CC1,ZINC20
231468236,,COC[C@H](CNC(=O)C(=O)O)OC,ZINC20
300839249,,COCC[C@H](CO)NCCC(N)=O,ZINC20
307280770,,CNC(=O)[C@H]1CCN(C(=O)CN)C1,ZINC20
308259365,,COC[C@@](C)(O)C(=O)NC[C@H](C)O,ZINC20
379648191,,O=C(NCCCO)[C@@H]1[C@H]2CNC[C@H]21,ZINC20
592429600,,CSC[C@H](O)CNC[C@@H](O)CO,ZINC20
592429955,,CC[C@H](O)CN[C@H](CO)C(=O)OC,ZINC20
638911029,,NCCOCC(=O)N1C[C@@H]2C[C@H]1CN2,ZINC20
720443371,,OC[C@H](O)CN1CC[C@H]2CNC[C@H]21,ZINC20
923388422,,C[C@@H](O)CN(CCN)C[C@H](O)CO,ZINC20
1347668407,,Cn1nc(C(=O)N2CC(O)C2)cc1O,ZINC20
1443289389,,NC(=O)CN(CC(N)=O)C(=O)CO,ZINC20
